8.0.38894545089.1|[36,18,57,-12,61,2,9,-1,1]
8.0.39475331856.1|[625,-250,-50,50,-3,10,-2,-2,1]
8.0.39649172641.1|[16,16,36,8,3,-4,9,-2,1]
8.0.40020731528.1|[16,-16,4,6,-8,3,1,-2,1]
8.0.40300750625.2|[89,160,64,16,27,-2,9,-3,1]
8.0.40733330625.7|[1,0,22,0,39,0,13,0,1]
8.0.40795920400.1|[16,-8,4,4,-2,2,1,-1,1]
8.0.41229284168.1|[256,-64,32,0,0,0,2,-1,1]
8.0.41550745600.5|[43,20,8,-48,5,20,-2,-4,1]
8.0.41897208013.1|[8,-36,80,-101,84,-43,19,-4,1]
8.0.42016027805.1|[25,-35,40,-49,51,-14,8,-2,1]
8.0.42339322205.1|[17,0,7,-19,27,0,-4,0,1]
8.0.42953391504.1|[16,0,67,0,51,0,13,0,1]
8.0.43724482816.1|[49,126,162,-148,67,0,2,-2,1]
8.0.44165939681.1|[16,-8,4,6,-5,3,1,-1,1]
8.0.45159650064.1|[625,-250,-50,40,-21,8,-2,-2,1]
8.0.46091337728.3|[2,0,16,0,35,0,14,0,1]
8.0.47700744025.1|[256,0,-16,0,-20,0,-1,0,1]
8.0.47883876605.1|[5,0,49,0,45,0,13,0,1]
8.0.48124513129.1|[81,0,-27,0,1,0,-3,0,1]
8.0.49846874384.1|[17,5,86,-17,-2,3,2,-3,1]
8.0.50156289936.1|[16,0,128,0,104,0,19,0,1]
8.0.50257120761.1|[16,-8,-4,2,-1,1,-1,-1,1]
8.0.51631200625.1|[16,0,132,0,133,0,22,0,1]
8.0.51631200625.2|[1,0,22,0,103,0,22,0,1]
8.0.51920597768.1|[16,-8,0,6,-4,3,0,-1,1]
8.0.52541597525.1|[73,-9,47,37,-10,10,5,-1,1]
8.0.53562159225.1|[163,300,168,-6,-10,12,0,-3,1]
8.0.53828646352.1|[81,-27,36,6,5,2,4,-1,1]
8.0.53986082896.1|[81,-81,36,18,-19,6,4,-3,1]
8.0.54546536704.1|[81,-54,9,18,-23,6,1,-2,1]
8.0.54547099733.1|[256,-192,16,-4,14,-1,1,-3,1]
8.0.55376914329.1|[9,18,57,-36,52,-5,8,-1,1]
8.0.56563254725.1|[23,-64,113,-111,89,-43,19,-4,1]
8.0.56834560000.8|[19,-106,233,-276,194,-70,28,-4,1]
8.0.56920893561.2|[1369,-481,-349,-34,133,-2,-10,-2,1]
8.0.57364082064.1|[25,0,92,0,74,0,16,0,1]
8.0.57671542201.1|[9,0,43,0,58,0,16,0,1]
8.0.58427108089.1|[1,0,24,0,30,0,11,0,1]
8.0.58544157681.1|[16,-8,-4,-2,5,-1,-1,-1,1]
8.0.58964790352.1|[256,-64,32,-32,8,-8,2,-1,1]
8.0.59312568200.1|[16,-8,-8,2,4,1,-2,-1,1]
8.0.59881190480.1|[256,-128,80,-56,36,-14,5,-2,1]
8.0.60618379264.1|[4,0,30,0,49,0,16,0,1]
8.0.61408804864.1|[23,-108,210,-224,163,-64,26,-4,1]
8.0.61567504384.1|[29,-96,170,-164,123,-52,22,-4,1]
8.0.62772693125.1|[5,10,-9,-46,62,-27,15,-2,1]
8.0.63560460544.1|[1,-14,98,-100,51,0,2,-2,1]
8.0.63831011904.1|[16,0,315,0,143,0,21,0,1]
8.0.64264278016.1|[1156,-408,-202,-28,95,-2,-9,-2,1]
8.0.64264278016.2|[1156,-272,-406,104,55,2,-7,-2,1]
8.0.64469272464.1|[16,0,76,0,72,0,16,0,1]
8.0.64654249984.1|[29,-116,226,-240,171,-64,26,-4,1]
8.0.66155680576.1|[17,14,19,-23,10,1,3,-1,1]
8.0.67017110336.1|[17,-13,66,42,-3,12,6,-1,1]
8.0.67018854400.1|[81,-54,-9,-12,23,-4,-1,-2,1]
8.0.67174481405.1|[5,0,44,0,62,0,15,0,1]
8.0.67456566592.1|[81,-27,36,-30,7,-10,4,-1,1]
8.0.69527932928.1|[49,-42,27,-30,30,-10,5,-2,1]
8.0.69527932928.6|[124,-112,158,12,27,-18,1,-2,1]
8.0.69799320625.1|[20,30,25,1,4,-5,9,-4,1]
8.0.69805867264.3|[81,198,242,-224,103,0,2,-2,1]
8.0.70255101845.1|[256,0,48,-44,-10,-11,3,0,1]
8.0.70337404944.1|[16,20,53,-27,50,-3,8,-1,1]
8.0.70743764529.1|[36,18,63,-27,75,-6,9,0,1]
8.0.71062763776.1|[49,70,50,-56,35,4,2,-2,1]
8.0.71256963600.1|[172,208,136,64,30,8,7,-1,1]
8.0.72524150480.1|[2,-14,42,-71,74,-49,21,-4,1]
8.0.73004257249.1|[81,-81,27,15,-17,5,3,-3,1]
8.0.73723653441.1|[79,-197,314,-254,178,-64,26,-4,1]
8.0.74640425616.1|[463,-562,774,-450,291,-82,32,-4,1]
8.0.74966440000.1|[4,0,30,0,51,0,15,0,1]
8.0.76024275625.1|[89,20,139,-126,152,-28,24,-2,1]
8.0.76024275625.2|[149,-250,209,-186,172,-38,24,-2,1]
8.0.76870931917.1|[7,-39,87,-109,88,-43,19,-4,1]
8.0.77179507344.1|[157,236,166,68,9,-8,-2,-2,1]
8.0.77292896256.1|[625,0,0,-60,11,-12,0,0,1]
8.0.78261181504.2|[179,-82,14,-76,55,-12,12,-2,1]
8.0.80102584576.1|[1773,558,-448,-210,81,26,-4,-4,1]
8.0.80590693225.1|[81,-108,45,21,-28,7,5,-4,1]
8.0.81029038336.1|[144,0,232,0,113,0,19,0,1]
8.0.82179050837.1|[36,42,-13,-16,37,-15,9,-2,1]
8.0.82686152704.1|[1,0,212,0,122,0,20,0,1]
8.0.83322863649.1|[16,4,37,7,79,16,13,-2,1]
8.0.83607144201.1|[81,-81,36,-27,21,-9,4,-3,1]
8.0.84611174400.5|[1228,688,-518,-320,111,56,-14,-4,1]
8.0.84622508893.1|[3,-20,84,-78,19,-5,5,-1,1]
8.0.85177589904.4|[484,0,-396,0,125,0,-15,0,1]
8.0.87925059325.1|[107,97,7,34,18,-15,11,-4,1]
8.0.88223850625.1|[16,0,100,0,137,0,25,0,1]
8.0.88952455805.1|[17,-77,142,-145,111,-49,21,-4,1]
8.0.90310467289.1|[1,0,69,0,53,0,13,0,1]
8.0.90310467289.2|[11,51,261,-80,-3,20,-6,-2,1]
8.0.92998161936.1|[625,-125,25,10,-42,2,1,-1,1]
8.0.93000601600.1|[81,-54,27,0,-5,0,3,-2,1]
8.0.93399305769.1|[9,0,45,0,45,0,13,0,1]
8.0.93469609984.1|[81,0,198,0,131,0,22,0,1]
8.0.93469609984.2|[49,0,242,0,143,0,22,0,1]
8.0.94475087424.1|[625,-125,-25,-20,46,-4,-1,-1,1]
8.0.94933004544.1|[441,0,742,0,267,0,30,0,1]
8.0.95304198605.1|[19,-68,130,-139,108,-49,21,-4,1]
8.0.95663379776.1|[53,-50,41,-13,-16,15,1,-3,1]
8.0.96467390464.1|[43,-74,105,-112,63,-4,-3,-2,1]
8.0.96885743184.1|[7,-20,71,-5,20,17,-1,-1,1]
8.0.97134356800.1|[256,-128,32,-16,8,-4,2,-2,1]
8.0.98009694225.1|[16,-16,8,-2,-1,-1,2,-2,1]
8.0.98744892169.2|[1,0,13,0,25,0,13,0,1]
8.0.98827868161.1|[4,0,27,0,34,0,11,0,1]
8.0.98827868161.2|[13,-47,90,-98,80,-40,18,-4,1]
8.0.98827868161.3|[3,-19,50,-74,68,-40,18,-4,1]
8.0.99049307841.1|[2401,0,147,0,-40,0,3,0,1]
8.0.99926796544.1|[13,-58,113,-124,98,-46,20,-4,1]
8.0.100249191488.1|[16,-8,4,0,-2,0,1,-1,1]
8.0.100326761536.1|[676,-650,253,-53,-20,29,-4,-3,1]
8.0.100326761536.2|[676,0,-306,0,103,0,-17,0,1]
8.0.100387585600.1|[81,0,-9,0,-4,0,-1,0,1]
8.0.100525141249.1|[1,0,39,0,52,0,19,0,1]
8.0.101378560000.8|[17,-48,54,12,-29,4,10,-4,1]
8.0.101732974592.1|[8,0,40,0,49,0,14,0,1]
8.0.103229191849.1|[43,-19,68,-35,33,11,0,-3,1]
8.0.103340438480.1|[256,-192,48,-28,28,-7,3,-3,1]
8.0.104235141125.1|[31,-90,153,-141,109,-49,21,-4,1]
8.0.106184707205.1|[9,-75,188,-123,57,-18,5,-3,1]
8.0.106881917184.1|[841,0,-610,0,179,0,-22,0,1]
8.0.107334691280.1|[256,-64,-32,0,8,0,-2,-1,1]
8.0.107366318224.1|[59,-146,242,-210,151,-58,24,-4,1]
8.0.108375105616.1|[81,-81,36,-18,11,-6,4,-3,1]
8.0.108586725625.2|[25,0,155,0,154,0,24,0,1]
8.0.108773316864.1|[73,-180,277,-212,152,-58,24,-4,1]
8.0.110082237733.1|[81,0,18,-9,11,-3,2,0,1]
8.0.110518532725.1|[13,-8,19,9,-14,0,5,-2,1]
8.0.111946453056.1|[16,0,136,0,129,0,22,0,1]
8.0.116183494449.3|[256,224,404,-118,181,-2,17,-2,1]
8.0.116313277205.1|[73,-137,211,-163,120,-49,21,-4,1]
8.0.116319195136.6|[576,0,-344,0,73,0,10,0,1]
8.0.116600422453.1|[63,87,59,24,14,3,7,-2,1]
8.0.118223194896.1|[4,0,103,0,83,0,17,0,1]
8.0.118247952384.8|[17,-82,142,-134,103,-46,20,-4,1]
8.0.118288532761.1|[81,-54,9,18,-17,6,1,-2,1]
8.0.118976015041.1|[653,673,270,-82,-11,16,4,-3,1]
8.0.119399843581.1|[41,-94,151,-127,97,-43,19,-4,1]
8.0.119416738901.1|[43,-187,283,-209,148,-55,23,-4,1]
8.0.119563808400.1|[1084,920,324,116,-18,-22,-1,-3,1]
8.0.120561728400.1|[100,50,115,-25,76,-1,10,-1,1]
8.0.122869878784.1|[9,-42,98,-130,111,-58,24,-4,1]
8.0.123466469405.1|[45,0,119,0,78,0,16,0,1]
8.0.123762071205.1|[3,-18,45,-65,61,-37,17,-4,1]
8.0.125576679424.16|[43,-124,200,-168,125,-52,22,-4,1]
8.0.126677381225.1|[3,-17,42,-60,56,-34,16,-4,1]
8.0.126976057569.1|[2401,-343,-441,28,44,4,-9,-1,1]
8.0.127081653125.2|[256,-128,-16,-12,30,-3,-1,-2,1]
8.0.127586124864.2|[4621,-4042,1029,-460,194,-38,19,0,1]
8.0.127689016896.1|[1132,890,261,149,-12,-19,2,-3,1]
8.0.127774791936.1|[625,-250,-25,40,-31,8,-1,-2,1]
8.0.128370290944.1|[441,-294,98,280,247,48,2,-2,1]
8.0.128525835025.1|[16,-8,4,-6,3,-3,1,-1,1]
8.0.130109682449.1|[16,-8,0,-4,5,-2,0,-1,1]
8.0.131136688384.1|[4,0,288,0,149,0,22,0,1]
8.0.134078311261.1|[81,-27,18,-24,11,-8,2,-1,1]
8.0.134160390125.1|[5,0,97,0,81,0,17,0,1]
8.0.135783664245.1|[256,-64,0,0,-8,0,0,-1,1]
8.0.136377097616.1|[191,228,114,76,17,-4,4,-2,1]
8.0.137305820304.1|[79,-248,434,-398,265,-82,32,-4,1]
8.0.137759745600.1|[208,220,163,39,10,-13,0,-3,1]
8.0.138169810944.4|[81,0,-18,0,-3,0,-2,0,1]
8.0.141966936225.1|[25,0,190,0,171,0,25,0,1]
8.0.142887024016.1|[81,-81,27,-18,16,-6,3,-3,1]
8.0.143162343424.1|[229,-316,446,-280,191,-64,26,-4,1]
8.0.150277116125.1|[37,-35,66,-71,44,-9,8,-4,1]
8.0.154266701824.3|[19,-76,140,-144,113,-52,22,-4,1]
8.0.154550410641.1|[16,0,-60,0,221,0,-15,0,1]
8.0.156164861329.1|[4,0,79,0,61,0,14,0,1]
8.0.156164861329.2|[81,-54,-27,15,4,5,-3,-2,1]
8.0.156164861329.3|[81,-27,-27,3,13,1,-3,-1,1]
8.0.156765196288.6|[167,250,169,-14,-24,-6,7,-2,1]
8.0.158131089649.1|[16,0,84,0,89,0,21,0,1]
8.0.158981625625.1|[121,0,312,0,198,0,27,0,1]
8.0.158981625625.2|[191,-463,691,-484,313,-88,34,-4,1]
8.0.164856300625.1|[16,0,120,0,157,0,25,0,1]
8.0.164856300625.2|[41,-35,27,-148,159,-38,24,-2,1]
8.0.165650760208.1|[81,-27,18,-15,14,-5,2,-1,1]
8.0.168284550625.1|[16,0,104,0,157,0,26,0,1]
8.0.168284550625.2|[1,0,234,0,187,0,26,0,1]
8.0.169225172752.1|[81,0,-18,-6,13,-2,-2,0,1]
8.0.170308443456.1|[131,224,169,87,18,-3,-1,-1,1]
8.0.170532657936.1|[64,0,236,0,116,0,19,0,1]
8.0.172896292864.1|[28,-16,-74,8,75,-12,18,0,1]
8.0.172896292864.2|[92,-48,14,-8,99,-4,18,0,1]
8.0.176421206405.1|[256,0,80,-44,12,-11,5,0,1]
8.0.178705725696.1|[625,0,-75,-30,29,-6,-3,0,1]
8.0.178898545296.1|[64,0,331,0,183,0,25,0,1]
8.0.178959457296.1|[19,-92,200,-236,169,-64,26,-4,1]
8.0.180173083024.1|[81,-54,0,18,-17,6,0,-2,1]
8.0.180224022784.5|[529,0,-53,0,89,0,-17,0,1]
8.0.180427853824.1|[13,-88,238,-324,223,-76,30,-4,1]
8.0.182512279872.1|[81,-27,-18,0,9,0,-2,-1,1]
8.0.184597403904.1|[17,-92,221,-280,196,-70,28,-4,1]
8.0.185244160000.11|[59,-222,405,-392,262,-82,32,-4,1]
8.0.187236405845.1|[5,-28,71,-99,83,-43,19,-4,1]
8.0.187804356496.2|[236,212,141,17,18,-3,6,-3,1]
8.0.189058383872.4|[2,0,32,0,51,0,14,0,1]
8.0.190568044681.1|[81,0,217,0,129,0,21,0,1]
8.0.191914086400.1|[7,58,95,-116,102,-42,20,-4,1]
8.0.194401733805.1|[3,-18,48,-73,70,-43,19,-4,1]
8.0.194754273881.1|[59,160,153,53,44,-11,3,-1,1]
8.0.195796515121.1|[4,0,43,0,62,0,15,0,1]
8.0.195796515121.2|[11,-45,92,-110,96,-52,22,-4,1]
8.0.195796515121.3|[36,0,91,0,62,0,15,0,1]
8.0.196199387136.1|[2011,-2060,2548,-1016,609,-124,46,-4,1]
8.0.197601236045.1|[125,0,284,0,122,0,19,0,1]
8.0.198038498125.1|[81,-54,45,-21,17,-7,5,-2,1]
8.0.201302974224.2|[6043,-3335,-810,475,-112,23,22,-3,1]
8.0.203456025721.1|[9,0,205,0,133,0,25,0,1]
8.0.203456025721.2|[127,-481,677,-418,275,-82,32,-4,1]
8.0.205404019280.1|[60,40,-22,16,27,-27,7,-3,1]
8.0.206658432409.1|[16,0,107,0,92,0,20,0,1]
8.0.212558803681.1|[1,0,35,0,60,0,15,0,1]
8.0.212858281205.1|[7,-36,71,-81,69,-37,17,-4,1]
8.0.213299880336.2|[36,-72,228,180,178,38,15,-1,1]
8.0.213452923445.1|[256,-128,144,-68,46,-17,9,-2,1]
8.0.214032068496.1|[64,0,140,0,92,0,19,0,1]
8.0.214065379584.1|[61,-236,359,-266,184,-64,26,-4,1]
8.0.214929596025.1|[81,-27,9,9,-9,3,1,-1,1]
8.0.216977092864.1|[61,-194,296,-222,157,-58,24,-4,1]
8.0.218039403125.1|[23,-70,123,-119,93,-43,19,-4,1]
8.0.222347142369.2|[961,-496,-271,-148,226,-2,-13,-2,1]
8.0.224761642573.1|[81,-108,63,-15,-1,-5,7,-4,1]
8.0.225507215376.1|[576,0,684,0,228,0,27,0,1]
8.0.226160406152.1|[16,-8,0,2,-4,1,0,-1,1]
8.0.227076075625.1|[169,91,295,-166,217,-34,28,-2,1]
8.0.227704569856.1|[1156,0,-712,0,174,0,-20,0,1]
8.0.229283914896.1|[292,156,111,27,38,-9,12,-3,1]
8.0.230827398025.1|[11,-56,109,-120,96,-46,20,-4,1]
8.0.231204220569.1|[81,-27,18,-9,9,-3,2,-1,1]
8.0.232290122077.1|[81,-54,-27,9,11,3,-3,-2,1]
8.0.233850583561.1|[25,0,113,0,77,0,17,0,1]
8.0.233892173376.1|[2401,-1029,49,126,-96,18,1,-3,1]
8.0.235753947025.1|[157,212,152,70,26,4,4,-1,1]
8.0.237317076605.1|[347,184,-1,69,30,-17,16,-4,1]
8.0.237515098817.1|[9,-48,101,-122,102,-52,22,-4,1]
8.0.239535851776.2|[289,0,-200,0,74,0,-11,0,1]
8.0.240543597845.1|[256,-128,48,-8,4,-2,3,-2,1]
8.0.250113730429.1|[256,-128,-16,-28,38,-7,-1,-2,1]
8.0.252796778521.1|[25,0,68,0,54,0,15,0,1]
8.0.252936573184.7|[269,454,647,226,52,-48,-13,0,1]
8.0.253658286025.2|[625,-125,25,75,-15,15,1,-1,1]
8.0.256356904489.1|[43,-67,79,-80,83,-24,2,0,1]
8.0.256416653376.1|[4,-18,5,99,128,33,-8,-3,1]
8.0.256992219136.2|[68,-88,-2,-8,99,-28,26,0,1]
8.0.260183960917.1|[81,-54,36,-33,22,-11,4,-2,1]
8.0.262866417025.2|[16,16,36,8,-21,-4,9,-2,1]
8.0.264925354681.1|[676,-286,-33,-66,76,-12,2,-2,1]
8.0.264925354681.2|[1616,2236,925,-32,-88,-26,-8,0,1]
8.0.268473204736.1|[11,-44,86,-96,79,-40,18,-4,1]
8.0.270413520169.1|[9,0,148,0,106,0,19,0,1]
8.0.270413520169.2|[61,-151,257,-232,167,-64,26,-4,1]
8.0.272314785645.1|[5,-27,58,-73,65,-37,17,-4,1]
8.0.279238075205.1|[256,-192,80,8,-12,2,5,-3,1]
8.0.280136700253.1|[81,-81,54,-36,19,-12,6,-3,1]
8.0.281044178496.1|[148,666,723,-185,4,-27,-2,-1,1]
8.0.282822679445.1|[19,-59,107,-109,88,-43,19,-4,1]
8.0.284610513121.1|[5,-29,68,-90,76,-40,18,-4,1]
8.0.292226736400.1|[81,-81,27,12,-16,4,3,-3,1]
8.0.295539103205.1|[11,-46,95,-111,89,-43,19,-4,1]
8.0.299047892816.1|[253,200,105,51,22,-11,7,-3,1]
8.0.302680426896.1|[81,-27,-9,0,0,0,-1,-1,1]
8.0.307465814016.4|[9,0,232,0,138,0,24,0,1]
8.0.308052750625.1|[19,21,-25,-156,187,-54,28,-2,1]
8.0.310455853805.1|[49,-224,342,-193,38,9,-2,-3,1]
8.0.317915445209.1|[121,-231,354,-266,184,-64,26,-4,1]
8.0.319577657344.2|[36,24,-82,8,91,-4,18,0,1]
8.0.320810112072.1|[256,-128,48,-24,16,-6,3,-2,1]
8.0.322133434624.1|[41,-184,338,-332,227,-76,30,-4,1]
8.0.325100670976.1|[19,-90,151,-136,104,-46,20,-4,1]
8.0.325255777344.2|[64,0,-88,0,113,0,-11,0,1]
8.0.326872905984.1|[373,-570,763,-410,266,-76,30,-4,1]
8.0.327166840225.1|[16,-8,0,4,-3,2,0,-1,1]
8.0.327838695184.3|[113,-5,-56,11,54,-31,8,-3,1]
8.0.331186438144.1|[439,-692,510,-432,243,-72,30,-4,1]
8.0.333920995328.3|[164,304,317,73,29,14,1,-1,1]
8.0.334776171717.1|[256,-64,16,-12,6,-3,1,-1,1]
8.0.335761143601.1|[625,-375,125,-5,-4,-1,5,-3,1]
8.0.335761143601.2|[245,357,65,-56,1,20,12,-2,1]
8.0.337325155209.1|[149,236,142,60,21,12,5,-1,1]
8.0.344796426005.1|[256,-192,112,-40,20,-10,7,-3,1]
8.0.349503251344.1|[36,0,88,0,64,0,15,0,1]
8.0.349503251344.2|[81,-27,-18,9,-2,3,-2,-1,1]
8.0.349503251344.3|[81,0,-18,-6,1,-2,-2,0,1]
8.0.351915900625.1|[16,0,376,0,237,0,29,0,1]
8.0.351915900625.2|[149,-350,581,-492,322,-94,36,-4,1]
8.0.353054625856.1|[1444,-418,-239,159,8,-3,4,-3,1]
8.0.353054625856.2|[1444,0,-866,0,199,0,-21,0,1]
8.0.353729941504.1|[17,-142,329,48,19,28,-9,-2,1]
8.0.363779065881.1|[9,0,93,0,73,0,17,0,1]
8.0.382453665757.1|[81,-108,54,3,-14,1,6,-4,1]
8.0.387381760000.8|[241,-340,312,-258,244,-48,29,-2,1]
8.0.389296132096.1|[25,0,122,0,91,0,18,0,1]
8.0.394613633149.1|[256,-192,96,-52,38,-13,6,-3,1]
8.0.395794338125.1|[256,-64,16,-12,-10,-3,1,-1,1]
8.0.396638540077.1|[256,-64,48,24,-12,6,3,-1,1]
8.0.404945140609.1|[81,-54,9,21,-20,7,1,-2,1]
8.0.404945140609.2|[81,-27,9,15,-11,5,1,-1,1]
8.0.404945140609.3|[144,0,203,0,97,0,18,0,1]
8.0.410565995201.2|[256,-192,48,-32,28,-8,3,-3,1]
8.0.417688178944.1|[17,-78,176,-218,165,-70,28,-4,1]
8.0.433732885056.1|[16,0,172,0,108,0,19,0,1]
8.0.439745908496.1|[625,-125,0,-15,2,-3,0,-1,1]
8.0.440008699241.1|[61,-153,244,-200,146,-58,24,-4,1]
8.0.442144368133.1|[20,34,11,11,9,-9,8,-4,1]
8.0.443076609600.1|[625,-375,75,0,-10,0,3,-3,1]
8.0.446834760849.1|[361,-228,-103,-80,126,-2,-9,-2,1]
8.0.447642096845.1|[45,0,104,0,70,0,15,0,1]
8.0.451359829557.1|[81,-27,-9,0,3,0,-1,-1,1]
8.0.459354695488.1|[81,-81,18,18,-19,6,2,-3,1]
8.0.470321640000.1|[16,-4,61,23,220,17,16,-1,1]
8.0.475018694656.4|[4,0,44,0,117,0,22,0,1]
8.0.478075765445.1|[61,98,75,17,4,0,3,-3,1]
8.0.483215448769.1|[1,0,91,0,68,0,15,0,1]
8.0.483215448769.2|[19,-66,125,-134,108,-52,22,-4,1]
8.0.483215448769.3|[1,0,19,0,44,0,15,0,1]
8.0.483387858121.1|[757,944,560,182,-7,-28,-7,-1,1]
8.0.486117122841.1|[9,0,43,0,42,0,12,0,1]
8.0.489596882944.13|[227,130,-169,-4,51,-16,7,-2,1]
8.0.518152349584.1|[29,-132,228,-210,151,-58,24,-4,1]
8.0.518152349584.2|[81,-81,9,24,-20,8,1,-3,1]
8.0.518152349584.3|[81,-27,9,0,4,0,1,-1,1]
8.0.529414856881.1|[68,-192,393,-245,43,32,-10,-1,1]
8.0.535051286784.1|[13,-72,157,-188,140,-58,24,-4,1]
8.0.536808259584.3|[101,-164,248,-184,133,-52,22,-4,1]
8.0.537325650625.1|[29,71,35,-176,197,-34,28,-2,1]
8.0.537325650625.2|[89,-149,95,-216,217,-44,28,-2,1]
8.0.544627764121.1|[1,0,19,0,38,0,12,0,1]
8.0.558003024016.1|[81,-27,-27,12,4,4,-3,-1,1]
8.0.560157737024.1|[157,64,135,34,18,-20,1,-2,1]
8.0.564253364224.1|[3492,1608,-1294,-600,231,80,-22,-4,1]
8.0.568166197824.1|[3364,0,-986,0,231,0,-17,0,1]
8.0.581871468025.2|[19,25,1,-50,21,2,4,-4,1]
8.0.588669493504.1|[17,-90,212,-270,201,-82,32,-4,1]
8.0.589363290000.1|[36,0,132,0,124,0,23,0,1]
8.0.592064074849.1|[1521,-507,-520,169,55,1,-6,-3,1]
8.0.592064074849.2|[1521,-507,-325,-39,120,-5,-7,-2,1]
8.0.602697584896.1|[2809,-2014,722,-312,15,16,2,-2,1]
8.0.624715808645.1|[256,-64,32,-4,22,-1,2,-1,1]
8.0.630831474001.1|[81,-81,9,21,-17,7,1,-3,1]
8.0.630831474001.2|[81,-27,9,-9,7,-3,1,-1,1]
8.0.630831474001.3|[29,-105,192,-192,142,-58,24,-4,1]
8.0.637282890000.1|[64,0,316,0,185,0,26,0,1]
8.0.646911358864.1|[81,-27,-45,6,16,2,-5,-1,1]
8.0.656825960704.1|[2401,0,-441,0,109,0,-9,0,1]
8.0.675532760464.1|[4,0,36,0,60,0,15,0,1]
8.0.675532760464.2|[17,-70,142,-160,121,-52,22,-4,1]
8.0.675532760464.3|[5,-34,94,-136,109,-52,22,-4,1]
8.0.682533503632.1|[81,-27,9,6,4,2,1,-1,1]
8.0.704491635600.1|[400,0,508,0,176,0,23,0,1]
8.0.723159750544.1|[16,0,75,0,67,0,17,0,1]
8.0.751106488896.1|[625,-125,-125,-20,42,-4,-5,-1,1]
8.0.752807846025.1|[7,-20,41,50,-25,-11,14,-4,1]
8.0.770829564961.1|[173,284,162,8,-6,6,0,-3,1]
8.0.786624210632.1|[18,0,59,0,56,0,14,0,1]
8.0.786912700561.1|[25,-130,257,-280,206,-82,32,-4,1]
8.0.786912700561.2|[144,0,376,0,181,0,25,0,1]
8.0.791381043216.1|[2401,0,196,-168,-27,-24,4,0,1]
8.0.793089827136.1|[81,-27,18,-18,9,-6,2,-1,1]
8.0.793453448000.1|[17,-81,153,-163,130,-61,25,-4,1]
8.0.798269362813.1|[256,0,112,-12,28,-3,7,0,1]
8.0.811082161201.1|[169,0,255,0,116,0,19,0,1]
8.0.831096606025.1|[81,0,211,0,126,0,24,0,1]
8.0.834847581456.1|[625,-125,-75,-30,42,-6,-3,-1,1]
8.0.847460171776.1|[89,8,0,80,82,-8,-16,0,1]
8.0.932284871401.1|[1444,-494,-49,-60,88,-4,-8,-2,1]
8.0.932284871401.2|[64,0,171,0,136,0,32,0,1]
8.0.947859963561.1|[1,0,100,0,90,0,19,0,1]
8.0.953381611125.1|[256,-128,-16,-12,22,-3,-1,-2,1]
8.0.956658091921.1|[81,-27,-45,9,13,3,-5,-1,1]
8.0.956658091921.2|[81,0,-45,-3,16,-1,-5,0,1]
8.0.956658091921.3|[9,-41,92,-116,94,-46,20,-4,1]
8.0.1032146895125.1|[256,-192,96,-68,46,-17,6,-3,1]
8.0.1044443982141.1|[256,-128,144,-60,46,-15,9,-2,1]
8.0.1061825141601.1|[81,-54,-9,9,0,3,-1,-2,1]
8.0.1061825141601.2|[81,-27,-9,-9,9,-3,-1,-1,1]
8.0.1061825141601.3|[3,-21,62,-100,96,-58,24,-4,1]
8.0.1112870161728.1|[81,-81,36,0,-9,0,4,-3,1]
8.0.1134687257089.1|[9,0,58,0,79,0,17,0,1]
8.0.1134687257089.2|[29,-97,188,-200,146,-58,24,-4,1]
8.0.1134687257089.3|[5,-37,110,-164,128,-58,24,-4,1]
8.0.1186323657800.1|[256,-192,80,-8,0,-2,5,-3,1]
8.0.1191271503845.1|[256,-64,0,12,4,3,0,-1,1]
8.0.1232144400400.1|[100,0,240,0,116,0,19,0,1]
8.0.1236979086605.1|[29,-83,150,-149,113,-49,21,-4,1]
8.0.1241531758800.1|[81,-27,18,18,-9,6,2,-1,1]
8.0.1288009359025.1|[729,0,823,0,284,0,35,0,1]
8.0.1297259494729.1|[256,-64,-16,-8,16,-2,-1,-1,1]
8.0.1308350511845.1|[256,-128,-48,-12,38,-3,-3,-2,1]
8.0.1415699939405.1|[13,-67,131,-143,110,-49,21,-4,1]
8.0.1583589758645.1|[256,-192,96,-76,46,-19,6,-3,1]
8.0.1607473350125.1|[19,-91,163,-161,124,-55,23,-4,1]
8.0.1670858708689.2|[1225,-175,82,3,47,-33,4,-3,1]
8.0.1678174178000.1|[61,-117,191,-165,126,-55,23,-4,1]
8.0.1690304213689.1|[261,555,317,0,147,-8,26,-2,1]
8.0.1692715489936.1|[17,-68,124,-126,99,-46,20,-4,1]
8.0.1716897902096.1|[272,220,35,71,22,-5,12,-3,1]
8.0.1730827040881.1|[1,0,46,0,59,0,17,0,1]
8.0.1750621371845.1|[113,67,59,-2,24,-13,11,-4,1]
8.0.1818980900416.1|[176,284,147,23,-6,3,0,-3,1]
8.0.1928598787600.1|[81,-54,0,18,-13,6,0,-2,1]
8.0.1992856278125.2|[29,-127,267,-303,210,-73,29,-4,1]
8.0.2032573161125.1|[256,0,-48,-4,28,-1,-3,0,1]
8.0.2060235821405.1|[97,-191,285,-205,146,-55,23,-4,1]
8.0.2067549088813.1|[256,0,-16,-12,14,-3,-1,0,1]
8.0.2207447119504.1|[241,260,128,-2,-1,-2,4,-4,1]
8.0.2207447119504.2|[625,-250,100,-90,39,-18,4,-2,1]
